时间,阶段,velocity_3h,velocity_6h,velocity_12h
2024-01-02 05:20:00,1,-0.02690659851922135,0.17845300508126755,0.2143982932449625
2024-01-02 05:30:00,1,-0.037040401110837354,0.15887725348565318,0.2143982932449625
2024-01-02 05:40:00,1,-0.043070552243448995,0.1367018976682316,0.2143982932449625
2024-01-02 05:50:00,1,-0.05258364175990215,0.1136127658411912,0.2143982932449625
2024-01-02 06:00:00,1,-0.05743492206037,0.07328030782554334,0.2143982932449625
2024-01-02 06:10:00,1,-0.06482911900167715,0.045245820864367,0.2123929829737341
2024-01-02 06:20:00,1,-0.0705495067412964,0.0420683497655871,0.2105094417175146
2024-01-02 06:30:00,1,-0.0705495067412964,0.03467415282427995,0.20976411473026796
2024-01-02 06:40:00,1,-0.0705495067412964,0.00510084633515295,0.2090187877430213
2024-01-02 06:50:00,1,-0.0705495067412964,-0.0258966404050413,0.2035347742553517
2024-01-02 07:00:00,1,-0.0705495067412964,-0.03572497571159575,0.19688590430129121
2024-01-02 07:10:00,1,-0.0705495067412964,-0.037040401110837354,0.1957210478349003
2024-01-02 07:20:00,1,-0.0705495067412964,-0.037040401110837354,0.1957210478349003
2024-01-02 07:30:00,1,-0.0705495067412964,-0.04337601952851055,0.1895940691840748
2024-01-02 07:40:00,1,-0.06390063678723595,-0.05258364175990215,0.1834670905332493
2024-01-02 07:50:00,1,-0.0705495067412964,-0.0557611128586821,0.18033654633748705
2024-01-02 08:00:00,1,-0.0705495067412964,-0.0557611128586821,0.18033654633748705
2024-01-02 08:10:00,1,-0.0705495067412964,-0.0557611128586821,0.1753224608855053
2024-01-02 08:20:00,1,-0.0705495067412964,-0.056506439845928805,0.15887725348565318
2024-01-02 08:30:00,1,-0.0705495067412964,-0.0572517668331755,0.1367018976682316
2024-01-02 08:40:00,1,-0.091835405043886,-0.058180249047616706,0.1136127658411912
2024-01-02 08:50:00,1,-0.091835405043886,-0.06482911900167715,0.07328030782554334
2024-01-02 09:00:00,1,-0.09746833894747335,-0.0705495067412964,0.045245820864367
2024-01-02 09:10:00,1,-0.09746833894747335,-0.0705495067412964,0.0420683497655871
2024-01-02 09:20:00,1,-0.125132498140897,-0.0705495067412964,0.03467415282427995
2024-01-02 09:30:00,1,-0.125132498140897,-0.0705495067412964,0.02185306820893195
2024-01-02 09:40:00,1,-0.125132498140897,-0.07638516704527325,-0.00032604133888790125
2024-01-02 09:50:00,1,-0.125132498140897,-0.08040764597543085,-0.0170782632126669
2024-01-02 10:00:00,1,-0.1258778251281437,-0.09767106534786285,-0.0258966404050413
2024-01-02 10:10:00,1,-0.12947001322275764,-0.11875423725006296,-0.03572497571159575
2024-01-02 10:20:00,1,-0.12947001322275764,-0.11875423725006296,-0.03572497571159575
2024-01-02 10:30:00,1,-0.12947001322275764,-0.11875423725006296,-0.03572497571159575
2024-01-02 10:40:00,1,-0.12947001322275764,-0.0958578839740436,-0.03572497571159575
2024-01-02 10:50:00,1,-0.12947001322275764,-0.0958578839740436,-0.03572497571159575
2024-01-02 11:00:00,1,-0.13611888317681808,-0.11875423725006296,-0.037040401110837354
2024-01-02 11:10:00,1,-0.13611888317681808,-0.11875423725006296,-0.03572497571159575
2024-01-02 11:20:00,1,-0.13252669508220416,-0.0958578839740436,-0.0361892499298235
2024-01-02 11:30:00,1,-0.13252669508220416,-0.11875423725006296,-0.037040401110837354
2024-01-02 11:40:00,1,-0.125132498140897,-0.11875423725006296,-0.04337601952851055
2024-01-02 11:50:00,1,-0.10149081787763095,-0.0958578839740436,-0.05155744846669015
2024-01-02 12:00:00,1,-0.06920827729638135,-0.074571985671454,-0.05155744846669015
2024-01-02 12:10:00,1,-0.0567654081317046,-0.0705495067412964,-0.05155744846669015
2024-01-02 12:20:00,1,-0.04467614615306465,-0.06518579836622375,-0.05155744846669015
2024-01-02 12:30:00,1,-0.03192758612047185,-0.06518579836622375,-0.05155744846669015
2024-01-02 12:40:00,1,-0.02527049164005215,-0.058536928412163305,-0.05155744846669015
2024-01-02 12:50:00,1,-0.01544415058721175,-0.058536928412163305,-0.05155744846669015
2024-01-02 13:00:00,1,-0.0068076685019181,-0.058536928412163305,-0.05155744846669015
2024-01-02 13:10:00,1,0.010008170032237699,-0.056506439845928805,-0.05155744846669015
2024-01-02 13:20:00,1,0.0592142672954296,-0.056506439845928805,-0.05155744846669015
2024-01-02 13:30:00,1,0.12327356588068189,-0.0554802465527168,-0.05155744846669015
2024-01-02 13:40:00,1,0.20266025404310428,-0.04467614615306465,-0.05155744846669015
2024-01-02 13:50:00,1,0.2489481776402217,-0.03192758612047185,-0.05155744846669015
2024-01-02 14:00:00,1,0.25228262685061087,-0.02527049164005215,-0.05155744846669015
2024-01-02 14:10:00,1,0.25908496570649814,-0.02527049164005215,-0.05155744846669015
2024-01-02 14:20:00,1,0.26632569374597853,-0.01544415058721175,-0.05155744846669015
2024-01-02 14:30:00,1,0.29294970867683545,-0.0068076685019181,-0.05155744846669015
2024-01-02 14:40:00,1,0.32089276112714227,0.010008170032237699,-0.05155744846669015
2024-01-02 14:50:00,1,0.33262999778485247,0.0592142672954296,-0.05155744846669015
2024-01-02 15:00:00,1,0.3432016658249396,0.12327356588068189,-0.05155744846669015
2024-01-02 15:10:00,1,0.3432016658249396,0.19947927373454188,-0.05155744846669015
2024-01-02 15:20:00,1,0.3494458363190084,0.2489481776402217,-0.05155744846669015
2024-01-02 15:30:00,1,0.3532322721675484,0.25228262685061087,-0.05155744846669015
2024-01-02 15:40:00,1,0.36739188810958767,0.25908496570649814,-0.05155744846669015
2024-01-02 15:50:00,1,0.3732275484135644,0.26632569374597853,-0.05155744846669015
2024-01-02 16:00:00,1,0.3789555976372221,0.29294970867683545,-0.05155744846669015
2024-01-02 16:10:00,1,0.3789555976372221,0.32089276112714227,-0.0425248683474967
2024-01-02 16:20:00,1,0.3789555976372221,0.32284819545189325,-0.03517929181564345
2024-01-02 16:30:00,1,0.3789555976372221,0.33267453650473366,-0.0314633119022441
2024-01-02 16:40:00,1,0.3789555976372221,0.33267453650473366,-0.02527049164005215
2024-01-02 16:50:00,1,0.3912598518306669,0.3432016658249396,-0.02527049164005215
2024-01-02 17:00:00,1,0.3912598518306669,0.34564845328213006,-0.01970382014284935
2024-01-02 17:10:00,1,0.3912598518306669,0.3508127485186451,-0.0128185936570293
2024-01-02 17:20:00,1,0.3789555976372221,0.3508127485186451,-0.0068076685019181
2024-01-02 17:30:00,1,0.3789555976372221,0.3546101315555234,0.005684883816223299
2024-01-02 17:40:00,1,0.3789555976372221,0.3576376845839136,0.0207494667509055
2024-01-02 17:50:00,1,0.3789555976372221,0.3614241204324536,0.0592142672954296
2024-01-02 18:00:00,1,0.3708017017675877,0.36217312840534543,0.12327356588068189
2024-01-02 18:10:00,1,0.3748527302582245,0.36217312840534543,0.16318170912341573
2024-01-02 18:20:00,1,0.3748527302582245,0.36217312840534543,0.17421945387824794
2024-01-02 18:30:00,1,0.37111200614100737,0.3649660414636109,0.1831669418419365
2024-01-02 18:40:00,1,0.37111200614100737,0.36984037805028813,0.2184171206842217
2024-01-02 18:50:00,1,0.3653669453332926,0.36984037805028813,0.2489481776402217
2024-01-02 19:00:00,1,0.3653669453332926,0.3732275484135644,0.25228262685061087
2024-01-02 19:10:00,1,0.36906442006998863,0.37449917650428366,0.25908496570649814
2024-01-02 19:20:00,1,0.3755548078649501,0.3755548078649501,0.26632569374597853
2024-01-02 19:30:00,1,0.37929553198216726,0.37929553198216726,0.29294970867683545
2024-01-02 19:40:00,1,0.3822909291121377,0.3822909291121377,0.32089276112714227
2024-01-02 19:50:00,1,0.3822909291121377,0.38294565660312235,0.32284819545189325
2024-01-02 20:00:00,1,0.3826314852400462,0.38328621273103086,0.33267453650473366
2024-01-02 20:10:00,1,0.38328621273103086,0.38366135361884357,0.3432016658249396
2024-01-02 20:20:00,1,0.39052192751323905,0.38366135361884357,0.34564845328213006
2024-01-02 20:30:00,1,0.38943604439808377,0.38366135361884357,0.3508127485186451
2024-01-02 20:40:00,1,0.38943604439808377,0.38366135361884357,0.3546101315555234
2024-01-02 20:50:00,1,0.38943604439808377,0.38366135361884357,0.3576376845839136
2024-01-02 21:00:00,1,0.39635758781721586,0.38366135361884357,0.36107969731488865
2024-01-02 21:10:00,1,0.39635758781721586,0.38409250924301414,0.36217312840534543
2024-01-02 21:20:00,1,0.39635758781721586,0.38409250924301414,0.36217312840534543
2024-01-02 21:30:00,1,0.39635758781721586,0.38409250924301414,0.36291845539259215
2024-01-02 21:40:00,1,0.39635758781721586,0.38409250924301414,0.3653669453332926
2024-01-02 21:50:00,1,0.39635758781721586,0.38366135361884357,0.36984037805028813
2024-01-02 22:00:00,1,0.39635758781721586,0.383600384094107,0.3732275484135644
2024-01-02 22:10:00,1,0.3952717047020606,0.383600384094107,0.37449917650428366
2024-01-02 22:20:00,1,0.3952717047020606,0.383600384094107,0.37449917650428366
2024-01-02 22:30:00,1,0.3952717047020606,0.383600384094107,0.3748094808777034
2024-01-02 22:40:00,1,0.38986720002225433,0.383600384094107,0.3755548078649501
2024-01-02 22:50:00,1,0.3840315397182775,0.38328621273103086,0.3755548078649501
2024-01-02 23:00:00,1,0.3840315397182775,0.38328621273103086,0.3755548078649501
2024-01-02 23:10:00,1,0.38294565660312235,0.38328621273103086,0.3755548078649501
2024-01-02 23:20:00,1,0.38294565660312235,0.383600384094107,0.37929553198216726
2024-01-02 23:30:00,1,0.3822909291121377,0.38328621273103086,0.37929553198216726
2024-01-02 23:40:00,1,0.3822909291121377,0.38328621273103086,0.3822909291121377
2024-01-02 23:50:00,1,0.3822909291121377,0.3826314852400462,0.3822909291121377
2024-01-03 00:00:00,1,0.3822909291121377,0.38328621273103086,0.3822909291121377
2024-01-03 00:10:00,1,0.37855020499492054,0.38328621273103086,0.3822909291121377
2024-01-03 00:20:00,1,0.37855020499492054,0.38328621273103086,0.3822909291121377
2024-01-03 00:30:00,1,0.37211270152915676,0.38328621273103086,0.3822909291121377
2024-01-03 00:40:00,1,0.37211270152915676,0.383600384094107,0.3822909291121377
2024-01-03 00:50:00,1,0.37211270152915676,0.3840315397182775,0.3822909291121377
2024-01-03 01:00:00,1,0.37211270152915676,0.3861948928984636,0.3822909291121377
2024-01-03 01:10:00,1,0.3693253226843482,0.3840315397182775,0.3822909291121377
2024-01-03 01:20:00,1,0.37211270152915676,0.3861948928984636,0.3826314852400462
2024-01-03 01:30:00,1,0.3693253226843482,0.3840315397182775,0.3826314852400462
2024-01-03 01:40:00,1,0.3693253226843482,0.3840315397182775,0.38328621273103086
2024-01-03 01:50:00,1,0.3693253226843482,0.38328621273103086,0.38328621273103086
2024-01-03 02:00:00,1,0.37867150631754465,0.3840315397182775,0.383600384094107
2024-01-03 02:10:00,1,0.38815729124247655,0.3840315397182775,0.38366135361884357
2024-01-03 02:20:00,1,0.38815729124247655,0.3840315397182775,0.38366135361884357
2024-01-03 02:30:00,1,0.38815729124247655,0.38294565660312235,0.383600384094107
2024-01-03 02:40:00,1,0.38815729124247655,0.38294565660312235,0.383600384094107
2024-01-03 02:50:00,1,0.388387492030474,0.38294565660312235,0.383600384094107
2024-01-03 03:00:00,1,0.388387492030474,0.3822909291121377,0.38328621273103086
2024-01-03 03:10:00,1,0.388387492030474,0.3822909291121377,0.38328621273103086
2024-01-03 03:20:00,1,0.38854096093230084,0.3822909291121377,0.383600384094107
2024-01-03 03:30:00,1,0.3891956884232855,0.3822909291121377,0.383600384094107
2024-01-03 03:40:00,1,0.3891956884232855,0.3822909291121377,0.38328621273103086
2024-01-03 03:50:00,1,0.3891956884232855,0.37855020499492054,0.3826314852400462
2024-01-03 04:00:00,1,0.3783769775548942,0.37211270152915676,0.3822909291121377
2024-01-03 04:10:00,1,0.39169056336788544,0.37211270152915676,0.3826314852400462
2024-01-03 04:20:00,1,0.3972520624710356,0.37855020499492054,0.38328621273103086
2024-01-03 04:30:00,1,0.40467412807553815,0.3851090097833084,0.383600384094107
2024-01-03 04:40:00,1,0.40467412807553815,0.38815729124247655,0.3840315397182775
2024-01-03 04:50:00,1,0.4061096379590322,0.388387492030474,0.3840315397182775
2024-01-03 05:00:00,1,0.4061096379590322,0.38854096093230084,0.3861948928984636
2024-01-03 05:10:00,1,0.4061096379590322,0.3891956884232855,0.38815729124247655
2024-01-03 05:20:00,1,0.4012529379239221,0.38854096093230084,0.38815729124247655
2024-01-03 05:30:00,1,0.4012529379239221,0.38854096093230084,0.3861948928984636
2024-01-03 05:40:00,1,0.39502804447075934,0.388387492030474,0.3840315397182775
2024-01-03 05:50:00,1,0.37914909308837563,0.388387492030474,0.383600384094107
2024-01-03 06:00:00,1,0.37914909308837563,0.388387492030474,0.383600384094107
2024-01-03 06:10:00,1,0.37914909308837563,0.388387492030474,0.383600384094107
2024-01-03 06:20:00,1,0.3680595252756607,0.388387492030474,0.383600384094107
2024-01-03 06:30:00,1,0.3680595252756607,0.388387492030474,0.383600384094107
2024-01-03 06:40:00,1,0.3183268222176633,0.37822350865306736,0.383600384094107
2024-01-03 06:50:00,1,0.2685941191596659,0.3680595252756607,0.383600384094107
2024-01-03 07:00:00,1,0.2685941191596659,0.3680595252756607,0.38328621273103086
2024-01-03 07:10:00,1,0.26784879217241925,0.3680595252756607,0.3826314852400462
2024-01-03 07:20:00,1,0.26784879217241925,0.3680595252756607,0.38328621273103086
2024-01-03 07:30:00,1,0.26784879217241925,0.3680595252756607,0.38328621273103086
2024-01-03 07:40:00,1,0.2612678048811957,0.3680595252756607,0.3826314852400462
2024-01-03 07:50:00,1,0.2547718757489509,0.3680595252756607,0.3822909291121377
2024-01-03 08:00:00,1,0.2541116069206829,0.3648820541768808,0.3822909291121377
2024-01-03 08:10:00,1,0.2539965216755715,0.32475959393082354,0.37855020499492054
2024-01-03 08:20:00,1,0.2539965216755715,0.30712294583227806,0.37211270152915676
2024-01-03 08:30:00,1,0.2539965216755715,0.34406793497955546,0.3693253226843482
2024-01-03 08:40:00,1,0.2539965216755715,0.30712294583227806,0.36864712423187346
2024-01-03 08:50:00,1,0.2538435808537559,0.27820436197160603,0.3680595252756607
2024-01-03 09:00:00,1,0.2538435808537559,0.2685941191596659,0.3680595252756607
2024-01-03 09:10:00,1,0.25172175835260807,0.2685941191596659,0.3677621959528913
2024-01-03 09:20:00,1,0.24341400074132374,0.26799576191607866,0.3677621959528913
2024-01-03 09:30:00,1,0.22910106637796246,0.267250434928832,0.3674648666301219
2024-01-03 09:40:00,1,0.21934260798795902,0.2612678048811957,0.3657641485905292
2024-01-03 09:50:00,1,0.20979225953212632,0.2547718757489509,0.3628840068145187
2024-01-03 10:00:00,1,0.20979225953212632,0.2541116069206829,0.3597221948602197
2024-01-03 10:10:00,1,0.20341533606382775,0.2539965216755715,0.3524360689149304
2024-01-03 10:20:00,1,0.1890816676997709,0.2538435808537559,0.3524360689149304
2024-01-03 10:30:00,1,0.1859525171427385,0.2538057252770516,0.3367818090342661
2024-01-03 10:40:00,1,0.1859525171427385,0.2516839027759038,0.3232593645894469
2024-01-03 10:50:00,1,0.18243969689588185,0.24341400074132374,0.315464415973464
2024-01-03 11:00:00,1,0.18243969689588185,0.22910106637796246,0.315464415973464
2024-01-03 11:10:00,1,0.18131070021881096,0.21934260798795902,0.315464415973464
2024-01-03 11:20:00,1,0.1805653732315643,0.20979225953212632,0.3061053819129338
2024-01-03 11:30:00,1,0.1805653732315643,0.19545859116806946,0.29459198948018483
2024-01-03 11:40:00,1,0.17697318513695032,0.1890816676997709,0.27820436197160603
2024-01-03 11:50:00,1,0.17032431518288982,0.1859525171427385,0.2685941191596659
2024-01-03 12:00:00,1,0.13564385815889315,0.18243969689588185,0.2685941191596659
2024-01-03 12:10:00,1,0.091704187599131,0.18131070021881096,0.26799576191607866
2024-01-03 12:20:00,1,0.07273942224985849,0.1805653732315643,0.267250434928832
2024-01-03 12:30:00,1,0.066090552295798,0.1805653732315643,0.2612678048811957
2024-01-03 12:40:00,1,0.066090552295798,0.17697318513695032,0.2547718757489509
2024-01-03 12:50:00,1,0.066090552295798,0.1706103085021219,0.2541116069206829
2024-01-03 13:00:00,1,0.07273942224985849,0.17032431518288982,0.2539965216755715
2024-01-03 13:10:00,1,0.07273942224985849,0.17032431518288982,0.2538435808537559
2024-01-03 13:20:00,1,0.07273942224985849,0.17032431518288982,0.2538057252770516
2024-01-03 13:30:00,1,0.09432181444466535,0.17032431518288982,0.2516839027759038
2024-01-03 13:40:00,1,0.09432181444466535,0.17032431518288982,0.24341400074132374
2024-01-03 13:50:00,1,0.10642467949685144,0.149280062327704,0.22910106637796246
2024-01-03 14:00:00,1,0.09220914461812045,0.149280062327704,0.21934260798795902
2024-01-03 14:10:00,1,0.08747313688201014,0.1255291010639888,0.2102644129670892
2024-01-03 14:20:00,1,0.08747313688201014,0.1172901320604754,0.2023076680713309
2024-01-03 14:30:00,1,0.0948673338233173,0.1120349450051748,0.19848722749311654
2024-01-03 14:40:00,1,0.0948673338233173,0.10663770983987735,0.19439361336261846
2024-01-03 14:50:00,1,0.0948673338233173,0.1038070526513171,0.19136497703757133
2024-01-03 15:00:00,1,0.0948673338233173,0.0996033415594276,0.1890816676997709
2024-01-03 15:10:00,1,0.0948673338233173,0.0948673338233173,0.1859525171427385
2024-01-03 15:20:00,1,0.0948673338233173,0.08747313688201014,0.18243969689588185
2024-01-03 15:30:00,1,0.0948673338233173,0.0808242669279497,0.18131070021881096
2024-01-03 15:40:00,1,0.08747313688201014,0.08010627956593436,0.1805653732315643
2024-01-03 15:50:00,1,0.0808242669279497,0.07273942224985849,0.1805653732315643
2024-01-03 16:00:00,1,0.07062480717564534,0.07273942224985849,0.18045795984940755
2024-01-03 16:10:00,1,0.07062480717564534,0.07273942224985849,0.17686577175479357
2024-01-03 16:20:00,1,0.051195265995017794,0.066090552295798,0.1706103085021219
2024-01-03 16:30:00,1,0.0469103881388925,0.066090552295798,0.1675536266426754
2024-01-03 16:40:00,1,0.036376575675509795,0.06325794985956949,0.149280062327704
2024-01-03 16:50:00,1,0.03075011120762065,0.06325794985956949,0.1255291010639888
2024-01-03 17:00:00,1,0.026512379045965,0.0561404695672157,0.1172901320604754
2024-01-03 17:10:00,1,0.0216264406150321,0.0469103881388925,0.11382781157079624
2024-01-03 17:20:00,1,0.018968251409835248,0.0469103881388925,0.11104820325103315
2024-01-03 17:30:00,1,0.0161751796929265,0.036376575675509795,0.10663770983987735
2024-01-03 17:40:00,1,0.01337430211254615,0.03075011120762065,0.1038070526513171
2024-01-03 17:50:00,1,-0.0026202817042065008,0.026512379045965,0.0996033415594276
2024-01-03 18:00:00,1,-0.0026202817042065008,0.03075011120762065,0.0996033415594276
2024-01-03 18:10:00,1,-0.0179548097473973,0.03075011120762065,0.0948673338233173
2024-01-03 18:20:00,1,-0.0026202817042065008,0.0347854785267844,0.08805454100588055
2024-01-03 18:30:00,1,0.01337430211254615,0.0387829902692438,0.08140567105182009
2024-01-03 18:40:00,1,-0.0006403484815196503,0.0347854785267844,0.0808242669279497
2024-01-03 18:50:00,1,-0.01981240339705225,0.03075011120762065,0.08010627956593436
2024-01-03 19:00:00,1,-0.01981240339705225,0.03075011120762065,0.07273942224985849
2024-01-03 19:10:00,1,-0.025376375870668648,0.026512379045965,0.066090552295798
2024-01-03 19:20:00,1,-0.025376375870668648,0.0216264406150321,0.06325794985956949
2024-01-03 19:30:00,1,-0.03031462191873355,0.018968251409835248,0.0561404695672157
2024-01-03 19:40:00,1,-0.0343934754007515,0.0161751796929265,0.0561404695672157
2024-01-03 19:50:00,1,-0.032866366591962,0.01337430211254615,0.0469103881388925
2024-01-03 20:00:00,1,-0.032866366591962,0.0070783171631666995,0.0403740874179692
2024-01-03 20:10:00,1,-0.03232975608032215,-0.0069363334308991005,0.0387829902692438
2024-01-03 20:20:00,1,-0.03232975608032215,-0.0179548097473973,0.03598991855233505
2024-01-03 20:30:00,1,-0.03232975608032215,-0.02113228084617725,0.031992406809875654
2024-01-03 20:40:00,1,-0.032866366591962,-0.025376375870668648,0.03075011120762065
2024-01-03 20:50:00,1,-0.032866366591962,-0.0297780114070937,0.026512379045965
2024-01-03 21:00:00,1,-0.0343934754007515,-0.03232975608032215,0.0216264406150321
2024-01-03 21:10:00,1,-0.0343934754007515,-0.032866366591962,0.018968251409835248
2024-01-03 21:20:00,1,-0.035920584209541,-0.032866366591962,0.0161751796929265
2024-01-03 21:30:00,1,-0.035920584209541,-0.032866366591962,0.0161751796929265
2024-01-03 21:40:00,1,-0.035920584209541,-0.032866366591962,0.01337430211254615
2024-01-03 21:50:00,1,-0.035920584209541,-0.0343934754007515,0.00945923873412935
2024-01-03 22:00:00,1,-0.0368748579276154,-0.035920584209541,0.00945923873412935
2024-01-03 22:10:00,1,-0.0368748579276154,-0.035920584209541,0.0051431870074367505
2024-01-03 22:20:00,1,-0.044726259675584204,-0.035920584209541,0.00241896401176165
2024-01-03 22:30:00,1,-0.05369225028208035,-0.0368748579276154,0.00241896401176165
2024-01-03 22:40:00,1,-0.053202635603680645,-0.0395726810255188,-0.0010357747212524503
2024-01-03 22:50:00,1,-0.05654777590934755,-0.0434613335806422,-0.0010357747212524503
2024-01-03 23:00:00,1,-0.05654777590934755,-0.0395726810255188,-0.0103910721639132
2024-01-03 23:10:00,1,-0.05654777590934755,-0.0368748579276154,-0.0103910721639132
